mkt_id,output_own_price,output_own_cost,output_comp_price,output_own_profits,output_X,output_own_share,output_own_sales,day
5109,7.02,6.04,7.01,6.2916,51.26,0.5166416,6.42,19
2704,6.71,6.02,6.82,0.7728001,49.1,0.5493869,1.12,31
2700,6.8,6.07,6.84,1.8323,37.22,0.4500474,2.51,7
183,6.8,5.98,6.68,1.0578,42.62,0.3722465,1.29,8
13674,6.77,6.06,6.65,0.0355,80.42,0.452511,0.05,27
5397,6.72,6.02,6.7,0.07,76.46,0.5293198,0.1,21
5142,6.82,6.1,6.8,0.0792,70.88,0.477517,0.11,1
5349,6.82,6.11,6.63,0.0284,80.06,0.3502341,0.04,27
167,6.76,5.96,6.69,1.856,40.82,0.4296453,2.32,13
131,7.02,5.98,7.02,3.9,56.48,0.4535339,3.75,30
2261,7.05,6.03,7.11,7.1502,51.8,0.5224093,7.01,17
13674,6.97,5.93,7.13,1.5288,66.2,0.4320022,1.47,11
5349,7.15,6.09,7.03,10.5682,45.32,0.4863571,9.97,28
7187,6.94,6.01,7.0,0.6323999,80.06,0.572094,0.68,23
7329,7.08,5.99,7.14,9.003402,48.56,0.431779,8.26,4
183,6.99,5.93,7.05,7.1974,52.7,0.5593169,6.79,23
603,7.25,5.97,7.1,14.9248,43.7,0.5432557,11.66,20
4911,6.71,5.99,6.65,0.0576,78.62,0.5606865,0.08,20
5142,7.02,5.95,7.0,0.4280001,81.32,0.4425285,0.4,30
7369,7.37,6.03,7.32,19.2022,34.16,0.3683469,14.33,14
7319,6.74,6.01,6.61,1.883399,40.82,0.4382593,2.58,23
7370,6.75,6.03,6.71,0.6335998,51.98,0.5185252,0.88,12
4896,7.26,6.1,7.07,10.266,42.26,0.3921317,8.85,6
5142,7.03,6.01,6.97,1.9176,62.6,0.4413036,1.88,8
5349,7.15,5.95,7.24,14.064,41.0,0.428379,11.72,26
7389,6.76,6.01,6.76,1.62,40.1,0.3986056,2.16,10
5109,7.05,5.98,7.15,0.8453001,77.18,0.6187142,0.79,25
7106,7.1,6.0,7.11,5.719999,53.78,0.5532453,5.2,3
7412,6.74,6.02,6.78,0.6479998,52.52,0.5174503,0.9,12
603,7.25,6.05,7.1,7.955999,46.76,0.3429097,6.63,28
7106,7.11,5.97,7.02,3.385801,60.8,0.4335515,2.97,5
150,7.19,6.1,7.04,9.384901,50.72,0.6127185,8.61,15
7075,6.73,6.0,6.74,1.7301,42.08,0.4422401,2.37,17
154,6.66,5.95,6.75,0.1207,71.06,0.6108934,0.17,10
131,7.0,6.0,7.06,0.47,83.3,0.6489029,0.47,25
44,7.2,6.08,7.18,14.9408,35.96,0.3694185,13.34,10
2812,6.61,5.93,6.74,0.1632001,64.22,0.484176,0.24,22
2812,7.17,5.92,7.18,13.275,42.62,0.3962854,10.62,12
15000,7.12,6.01,7.14,14.8518,44.24,0.508641,13.38,8
7370,7.13,5.95,7.11,3.280401,58.28,0.3888039,2.78,30
7319,6.7,5.98,6.71,0.5687999,51.98,0.4476512,0.79,2
44,7.2,5.94,7.0,16.695,45.14,0.5621514,13.25,21
7187,6.97,5.95,7.01,1.3158,72.14,0.4777018,1.29,19
5279,7.01,6.0,6.98,0.8787002,71.78,0.4493214,0.87,29
5099,6.75,6.04,6.68,0.0213,85.64,0.5151616,0.03,30
13674,7.12,5.92,7.2,22.776,37.04,0.4857164,18.98,10
5100,6.72,6.01,6.74,0.0284,79.88,0.4475792,0.04,27
7370,6.75,6.0,6.71,1.9875,37.04,0.4326208,2.65,10
7394,6.7,5.9,6.66,1.312,45.14,0.4700329,1.64,24
13777,7.2,6.01,7.21,26.25139,35.24,0.4874054,22.06,31
154,7.07,6.03,6.99,1.1024,67.82,0.3423243,1.06,10
4887,7.01,6.04,7.04,1.3192,71.42,0.5503388,1.36,30
91,7.19,6.02,7.14,23.1309,37.94,0.6112164,19.77,26
7075,7.01,6.01,7.08,3.93,60.98,0.5830972,3.93,24
7403,6.72,6.01,6.7,0.0497,75.56,0.4704809,0.07,20
7393,6.76,5.97,6.71,1.872301,42.62,0.4816068,2.37,17
5109,6.77,6.02,6.71,3.7275,32.18,0.5959147,4.97,19
4911,7.18,5.99,7.21,17.017,39.38,0.4996955,14.3,15
5109,7.21,6.01,7.16,16.968,41.36,0.4651069,14.14,20
2485,6.76,6.04,6.66,0.1368001,64.58,0.369341,0.19,13
7374,7.2,6.06,7.08,11.4114,43.34,0.399044,10.01,24
7389,7.0,5.99,6.96,1.4544,70.7,0.4978544,1.44,10
4887,7.01,5.98,7.0,0.8858002,76.64,0.6103335,0.86,27
164,6.69,5.98,6.74,0.2982,57.56,0.454432,0.42,21
7403,7.01,5.95,7.11,6.561403,51.98,0.4331517,6.19,20
164,7.23,6.06,7.26,22.113,36.86,0.4689539,18.9,19
7393,6.78,5.97,6.75,2.454301,32.18,0.3705198,3.03,27
5142,7.26,6.02,7.24,14.3468,41.36,0.4425561,11.57,26
5404,7.0,6.11,7.01,2.1805,64.04,0.4816392,2.45,17
13674,7.34,6.02,7.31,31.8912,32.36,0.483371,24.16,5
2704,6.73,6.01,6.63,0.5903998,53.96,0.4670222,0.82,6
183,7.09,6.02,7.09,6.634001,46.94,0.3189367,6.2,22
15000,6.78,6.06,6.72,1.3464,42.8,0.4709788,1.87,17
7412,7.1,6.09,7.12,3.646099,58.46,0.5121476,3.61,10
15555,7.2,5.92,7.43,37.14559,32.36,0.5997363,29.02,12
2306,7.15,6.05,7.17,17.237,40.82,0.5243582,15.67,25
5279,7.06,5.9,7.06,1.3572,73.58,0.5530659,1.17,23
2704,7.24,6.01,7.23,22.63199,40.28,0.5377976,18.4,12
183,7.28,5.97,7.35,23.22631,32.36,0.3943099,17.73,31
7341,6.72,6.0,6.66,0.0288,82.76,0.4890918,0.04,27
7369,6.68,5.96,6.71,0.0864,73.94,0.5227886,0.12,21
7393,6.83,6.08,6.83,2.7225,33.08,0.4313487,3.63,29
7329,6.69,5.97,6.75,0.5256002,56.48,0.5458732,0.73,28
5397,6.99,5.93,7.05,0.4134,78.8,0.4891954,0.39,30
78,7.14,6.04,7.05,11.792,48.56,0.5360431,10.72,28
7393,7.21,5.94,7.19,27.3558,38.48,0.6309192,21.54,11
7106,7.26,6.02,7.27,24.0808,37.22,0.5525563,19.42,19
4896,6.76,6.0,6.74,5.107202,32.18,0.4916739,6.72,2
13674,7.15,5.98,7.17,11.6532,44.24,0.4368287,9.96,15
7389,6.66,5.99,6.72,1.742,40.1,0.4781398,2.6,24
7432,6.73,5.98,6.83,0.2475,63.14,0.6213779,0.33,22
5404,7.14,6.04,7.13,19.019,40.82,0.5056723,17.29,7
5100,6.77,6.04,6.76,1.46,41.54,0.4821842,2.0,9
5279,7.1,6.06,7.05,3.7024,58.46,0.4304274,3.56,14
3875,6.75,5.9,6.83,0.1105,68.18,0.5449582,0.13,26
3875,7.05,6.05,7.08,11.82,47.84,0.5018122,11.82,4
2485,6.73,6.0,6.74,1.1096,45.5,0.4632213,1.52,16
2252,7.09,5.95,7.04,9.142803,52.16,0.5593977,8.02,19
4896,7.06,5.95,7.02,4.495501,54.68,0.3642638,4.05,17
7370,7.01,5.99,7.02,0.7446004,75.2,0.437919,0.73,19
183,7.01,5.99,7.15,11.70961,45.5,0.4741611,11.48,6
2700,7.0,5.99,7.16,0.5959001,77.72,0.4976481,0.59,3
2485,7.07,5.97,7.14,10.681,49.28,0.6126318,9.71,7
154,7.0,6.02,6.97,0.3136,81.86,0.4051069,0.32,28
7412,6.65,5.93,6.76,0.9216003,48.56,0.6297723,1.28,4
2306,7.07,5.88,7.2,22.5743,41.0,0.5836026,18.97,8
7187,6.98,5.95,7.04,0.5974001,77.9,0.5159005,0.58,19
7319,6.99,5.98,7.02,1.3635,69.62,0.4761733,1.35,10
2700,6.99,5.97,7.06,2.4582,66.02,0.5453959,2.41,13
91,7.24,5.95,7.15,18.5115,39.2,0.5146455,14.35,12
5404,7.24,6.0,7.23,25.70519,33.62,0.6034656,20.73,2
3875,7.22,5.9,7.24,20.724,35.6,0.4101871,15.7,10
2306,6.98,5.87,7.0,0.6216001,71.6,0.3167314,0.56,11
131,7.19,5.99,7.12,21.3,41.18,0.5209596,17.75,26
5371,6.73,6.01,6.75,0.8855997,43.88,0.4475624,1.23,23
7393,7.1,5.94,7.07,5.799999,54.14,0.4140407,5.0,17
164,7.23,5.97,7.26,23.436,39.2,0.6187527,18.6,17
167,6.94,6.03,6.95,0.7461998,75.38,0.5768837,0.82,11
2290,7.26,5.97,7.2,22.44601,34.88,0.4320728,17.4,27
2704,7.29,6.1,7.21,19.2542,41.0,0.5046784,16.18,7
7075,6.66,5.98,6.77,0.6527998,51.98,0.4929698,0.96,27
15555,6.78,6.06,6.78,0.3312001,56.66,0.4441348,0.46,18
2252,7.05,5.98,7.08,7.661201,53.96,0.6466549,7.16,13
91,6.73,6.01,6.76,0.1296,70.34,0.6929325,0.18,1
5109,6.78,6.03,6.7,2.265,35.24,0.4344687,3.02,22
603,7.11,5.93,7.08,6.006202,49.82,0.3368327,5.09,8
7329,7.03,6.02,7.06,1.4241,68.72,0.5151402,1.41,8
7106,6.9,6.0,7.01,0.9450001,73.76,0.5458794,1.05,4
5279,7.03,6.01,6.98,1.9992,65.66,0.4223093,1.96,16
7075,7.03,5.99,7.01,4.690402,59.72,0.6108298,4.51,20
44,7.13,5.96,7.08,7.9209,53.78,0.5346832,6.77,25
164,7.16,5.96,7.2,21.012,39.38,0.5205885,17.51,26
7370,6.77,6.04,6.71,1.241,40.28,0.4117195,1.7,2
7393,7.12,5.98,7.22,9.131399,42.44,0.3316912,8.01,27
78,7.18,6.09,7.18,26.45429,36.68,0.6236861,24.27,9
7394,6.62,6.0,6.71,0.0992,71.06,0.5394337,0.16,25
7329,7.09,5.94,7.06,9.740501,48.92,0.5528521,8.47,2
150,6.66,5.94,6.76,2.757599,33.44,0.4477209,3.83,27
7330,6.68,6.01,6.7,1.205999,45.14,0.6149696,1.8,3
13674,7.13,6.05,7.1,5.184,55.58,0.4976068,4.8,30
7412,7.23,6.02,7.09,21.7074,41.54,0.6449503,17.94,25
7393,6.97,5.94,6.96,0.2162999,85.28,0.3594105,0.21,26
5100,6.81,6.07,6.75,0.037,79.7,0.4821827,0.05,25
5099,6.66,5.94,6.66,0.4751999,52.52,0.455889,0.66,4
7394,6.84,6.04,6.7,3.584001,31.82,0.5389229,4.48,27
7369,7.13,5.99,7.07,8.344803,48.38,0.3942525,7.32,3
13777,7.02,6.0,7.03,0.5916,78.98,0.5067809,0.58,28
7389,7.06,5.98,7.1,15.66,46.4,0.6933348,14.5,7
7330,7.18,5.91,7.24,17.8435,37.04,0.402473,14.05,4
7432,6.98,5.94,6.95,0.3536,84.56,0.6072316,0.34,23
131,7.26,6.05,7.33,17.8838,36.32,0.3966963,14.78,16
5397,7.42,6.0,7.38,27.3492,32.0,0.4009408,19.26,30
2812,6.74,5.94,6.68,0.056,78.8,0.4854397,0.07,2
5404,7.0,6.01,7.09,0.3068999,82.58,0.5930438,0.31,27
7106,7.06,6.03,6.99,2.121799,64.04,0.6608844,2.06,12
5142,7.2,5.93,7.25,30.4927,33.62,0.5488033,24.01,18
5404,6.66,5.97,6.71,0.1656,65.84,0.5333707,0.24,19
7396,6.96,5.93,6.98,3.017901,62.78,0.4503989,2.93,8
2261,7.4,5.97,7.36,19.9342,32.18,0.3652086,13.94,5
7106,7.05,6.01,7.2,6.5208,51.08,0.4760121,6.27,8
5397,7.02,6.02,6.97,0.58,77.72,0.552283,0.58,18
131,7.12,6.05,7.18,13.1503,41.54,0.4468397,12.29,17
15555,7.1,6.03,7.05,5.232298,52.7,0.5385877,4.89,25
7075,7.26,5.9,7.27,17.1904,37.22,0.3504752,12.64,20
183,7.07,5.96,7.08,10.9557,44.06,0.4689454,9.87,1
5029,7.06,6.07,7.18,18.1269,41.9,0.5424139,18.31,8
5397,6.71,5.9,6.78,4.5927,32.18,0.4776436,5.67,10
164,6.98,6.02,7.01,2.2176,64.76,0.5615717,2.31,15
5349,7.14,6.02,7.12,7.974399,48.92,0.4505611,7.12,8
44,7.2,5.96,7.09,27.2676,35.42,0.4554965,21.99,13
7374,6.74,6.02,6.72,0.0504,74.3,0.4907993,0.07,22
5029,7.2,6.02,7.12,17.7826,41.0,0.4996984,15.07,25
164,6.7,5.97,6.74,1.0731,45.14,0.5236902,1.47,9
15000,7.06,6.05,7.0,1.4948,65.48,0.3839326,1.48,2
15555,6.78,6.01,6.78,0.3619,57.38,0.6490902,0.47,19
2700,7.05,5.95,6.91,4.257001,58.46,0.4108276,3.87,1
4911,7.16,6.03,7.34,24.15939,33.08,0.4660417,21.38,10
5279,7.2,5.98,7.17,21.6062,40.82,0.5721018,17.71,9
5142,7.04,5.96,7.02,5.011199,54.68,0.4826743,4.64,10
78,7.34,5.94,7.28,48.398,28.58,0.6003678,34.57,24
5029,7.22,5.95,7.17,16.6243,43.7,0.5207191,13.09,26
2252,7.25,5.94,7.27,25.2699,33.08,0.4466041,19.29,18
4911,6.97,6.03,7.16,3.195999,62.96,0.6394396,3.4,6
4911,7.09,6.09,7.06,5.43,51.08,0.4037607,5.43,14
164,7.21,6.03,7.21,25.1458,31.82,0.4628319,21.31,5
7403,6.98,5.96,6.96,3.774,57.92,0.3974545,3.7,23
2700,6.66,5.98,6.76,1.3056,44.24,0.6067937,1.92,10
7389,7.23,6.04,7.22,19.1114,42.44,0.5439522,16.06,1
7331,7.25,6.09,7.15,23.8264,36.68,0.4856617,20.54,19
167,6.73,6.03,6.74,1.169,44.78,0.5404735,1.67,14
5099,7.01,6.0,7.03,0.3636001,81.86,0.4208678,0.36,24
7432,7.01,5.99,6.97,0.5304002,76.64,0.359075,0.52,1
7369,6.66,5.94,6.74,1.044,50.0,0.6074702,1.45,5
4911,7.35,5.97,7.33,43.0698,29.48,0.5452057,31.21,23
7331,6.75,5.98,6.77,4.8972,32.0,0.7231653,6.36,3
7329,7.04,5.98,7.19,6.148,48.56,0.3640983,5.8,29
154,7.36,5.93,7.21,24.88201,32.72,0.4145058,17.4,4
7330,7.18,5.91,7.24,29.2608,37.58,0.644741,23.04,2
7369,6.73,6.0,6.69,2.2776,40.82,0.6088133,3.12,9
7369,7.27,5.98,7.35,21.7365,33.62,0.393692,16.85,15
7075,6.69,5.95,6.7,2.597401,31.82,0.3288364,3.51,9
5029,7.1,6.04,7.1,5.162199,54.32,0.4592949,4.87,10
2290,7.19,5.9,7.36,37.2423,35.42,0.7674009,28.87,28
15555,7.21,6.04,7.16,12.5307,46.22,0.5023431,10.71,29
7432,6.78,6.06,6.78,0.2520001,61.88,0.493742,0.35,14
183,7.13,6.01,7.09,12.1184,47.12,0.5114521,10.82,15
7075,6.95,5.96,7.05,0.9602998,74.48,0.5406063,0.97,7
7106,6.71,6.01,6.74,0.3499999,57.38,0.5233876,0.5,29
5397,7.42,6.0,7.38,23.4442,31.82,0.4911583,16.51,1
2261,7.35,6.06,7.18,29.3088,36.32,0.5948074,22.72,7
15000,7.09,6.01,7.09,3.4668,57.74,0.6305847,3.21,19
4896,6.86,6.12,6.66,3.011801,34.52,0.4776367,4.07,30
4896,6.81,6.09,6.6,0.5543998,50.18,0.4047288,0.77,5
5100,6.58,5.87,6.65,0.2627,62.6,0.5920283,0.37,18
131,6.72,5.92,6.74,0.088,73.4,0.5086606,0.11,25
15000,6.77,6.06,6.69,0.6532,50.36,0.4877142,0.92,6
7187,7.16,5.96,7.2,16.428,41.18,0.4669732,13.69,17
7394,7.41,5.98,7.35,25.5541,32.18,0.3771338,17.87,15
7331,7.05,5.94,7.08,6.582301,51.8,0.4446505,5.93,9
164,7.27,6.04,7.23,23.124,37.76,0.497857,18.8,11
150,6.66,6.09,6.67,1.960799,39.92,0.5616646,3.44,6
5029,7.05,6.05,7.07,0.41,79.52,0.4154348,0.41,4
2812,6.81,6.1,6.7,0.2911,56.84,0.3677358,0.41,11
7432,6.72,5.99,6.79,1.4089,41.0,0.5089195,1.93,5
2700,6.66,5.93,6.71,2.0586,41.72,0.6010925,2.82,9
2485,6.77,6.05,6.72,0.8063998,46.22,0.511708,1.12,4
164,6.73,6.01,6.72,1.3032,45.5,0.5453702,1.81,2
5100,7.19,6.01,7.1,8.082998,47.84,0.4202162,6.85,21
15000,7.28,5.95,7.11,10.8661,43.34,0.3575971,8.17,20
3875,7.07,6.05,7.23,18.7476,37.58,0.4645954,18.38,5
15555,7.14,6.02,7.03,5.756799,52.7,0.398257,5.14,22
167,6.71,5.98,6.73,0.7154,48.02,0.4503441,0.98,6
7075,6.69,5.91,6.8,0.3198001,56.48,0.4878253,0.41,13
7432,7.22,5.98,7.29,26.93279,36.14,0.5030621,21.72,4
7374,6.68,5.97,6.65,0.0639,73.4,0.4181772,0.09,24
5371,6.98,5.98,7.02,10.39,48.56,0.5956174,10.39,17
5349,7.15,6.04,7.26,14.1525,40.64,0.4306073,12.75,13
7369,6.98,5.96,7.0,9.108601,52.16,0.5670627,8.93,15
7187,7.19,6.03,7.24,16.1704,39.92,0.4418394,13.94,11
2485,6.97,5.86,7.0,0.2663999,83.84,0.3744152,0.24,28
5404,7.08,6.0,7.1,10.854,48.02,0.5729013,10.05,29
5404,7.31,5.97,7.25,16.9108,32.0,0.4365489,12.62,5
7341,7.21,5.99,7.2,13.6884,42.62,0.4836756,11.22,25
4911,6.76,6.03,6.76,1.679,42.8,0.5318285,2.3,2
13777,7.3,5.95,7.27,39.08251,32.36,0.586982,28.95,30
78,7.02,5.97,7.01,5.113501,58.28,0.5108337,4.87,19
3875,6.67,5.94,6.79,1.5987,41.0,0.4523385,2.19,2
78,7.15,6.02,7.2,12.8029,40.82,0.3719853,11.33,25
15555,7.1,6.06,7.04,4.3992,53.6,0.3992352,4.23,21
603,7.06,5.92,7.2,9.165599,52.88,0.5420675,8.04,23
7393,6.64,5.84,6.71,0.032,78.44,0.3540275,0.04,11
7393,7.2,6.02,7.08,6.478199,54.5,0.5330336,5.49,30
7075,6.95,6.03,6.98,1.186799,69.44,0.4898584,1.29,21
2252,7.28,6.06,7.19,21.86241,39.92,0.6199694,17.92,1
2290,6.98,6.03,7.1,4.303499,60.08,0.5756117,4.53,23
7370,6.74,6.01,6.76,1.175299,40.82,0.4183834,1.61,16
5099,6.73,6.01,6.67,0.2015999,64.04,0.5260729,0.28,9
5100,7.09,6.05,7.14,5.5224,54.86,0.4750899,5.31,23
7187,7.03,5.91,7.0,10.1024,51.08,0.6180952,9.02,14
13674,7.07,6.0,7.11,1.7762,59.9,0.3358956,1.66,24
2704,7.05,6.03,7.02,2.8866,60.08,0.5390713,2.83,2
5099,7.0,5.91,7.11,16.5571,43.16,0.4815453,15.19,5
7374,7.03,5.99,7.02,3.744001,57.56,0.4626135,3.6,17
2485,7.07,6.0,7.0,5.146701,54.32,0.4045742,4.81,3
7075,6.64,6.02,6.75,0.0868,66.02,0.4480524,0.14,26
4911,6.77,6.0,6.78,3.8808,32.0,0.4753643,5.04,3
15555,6.69,6.05,6.71,0.6975999,48.38,0.4296789,1.09,6
183,7.03,5.95,6.94,1.2096,70.16,0.422788,1.12,14
7389,7.19,5.93,7.17,26.1324,38.84,0.5667918,20.74,22
2261,7.05,5.93,7.02,1.4672,69.44,0.5130405,1.31,21
5404,6.82,6.1,6.8,1.0224,46.58,0.4805703,1.42,16
15555,7.02,6.08,7.01,1.4194,66.74,0.4756286,1.51,2
5279,7.28,5.92,7.4,40.7728,31.64,0.5635847,29.98,5
154,7.04,6.01,7.04,5.500199,53.06,0.4886028,5.34,25
7330,7.11,6.0,7.07,5.0838,54.68,0.4202327,4.58,3
150,6.72,5.98,6.7,2.367999,39.02,0.609863,3.2,21
2290,7.06,6.02,7.02,0.9568,74.48,0.5134257,0.92,18
7369,6.7,5.98,6.74,0.1368,67.1,0.4658106,0.19,22
2812,7.04,6.0,6.95,4.6592,59.72,0.5280511,4.48,10
4911,6.7,6.09,6.7,0.2256999,61.61,0.5217609,0.37,21
7374,7.0,6.04,7.0,0.4608,82.04,0.4834648,0.48,27
4911,6.67,5.98,6.66,0.0483,75.56,0.4233048,0.07,25
7374,7.21,6.08,7.15,21.7299,37.22,0.5795856,19.23,4
4911,7.32,5.95,7.27,35.16791,32.0,0.5623732,25.67,14
2261,6.62,5.9,6.71,0.0504,80.06,0.5476492,0.07,29
78,7.21,5.98,7.1,22.6812,39.02,0.6062642,18.44,16
7319,6.71,6.0,6.81,0.4473,52.52,0.5029906,0.63,20
4896,7.2,6.02,7.14,8.531399,49.64,0.5537964,7.23,18
7369,6.75,6.02,6.68,1.5987,39.38,0.4456208,2.19,23
164,7.04,6.07,7.01,0.3006999,80.78,0.3979092,0.31,5
2700,6.69,6.0,6.73,2.3115,40.46,0.5982488,3.35,15
4911,6.96,6.06,6.93,0.7740001,66.74,0.2852872,0.86,12
15555,7.07,6.0,7.12,18.1151,43.16,0.6115342,16.93,11
5109,7.27,5.96,7.36,34.1779,29.66,0.4799321,26.09,24
4911,6.97,6.0,7.04,1.4841,68.18,0.4660055,1.53,3
7394,6.72,5.98,6.81,2.234799,38.84,0.6299388,3.02,2
7187,7.09,5.96,7.12,11.1983,43.7,0.3870549,9.91,29
150,6.98,6.0,7.08,5.1744,56.84,0.5665022,5.28,17
7393,7.07,6.03,7.03,4.264,59.54,0.4935715,4.1,22
15555,7.01,6.0,7.08,3.686501,57.56,0.4900054,3.65,22
3875,6.95,5.94,7.02,0.5352998,82.4,0.5493122,0.53,28
13777,7.33,5.98,7.17,16.362,39.92,0.4023229,12.12,15
3875,7.0,6.06,7.1,0.9212001,71.24,0.4334289,0.98,9
2700,7.25,5.99,7.25,26.7246,35.6,0.5296798,21.21,14
5099,7.0,6.06,6.95,4.559,58.82,0.5019332,4.85,19
5404,6.66,5.96,6.72,0.063,70.16,0.3603418,0.09,4
2812,7.02,6.05,7.01,2.541399,61.7,0.4572474,2.62,29
5279,7.03,5.97,7.03,5.204602,55.04,0.4424461,4.91,21
5349,7.19,5.99,7.19,15.168,36.5,0.3485377,12.64,6
7319,6.7,6.11,6.71,0.6784996,51.44,0.5168021,1.15,3
7341,6.75,6.02,6.67,0.9636,46.58,0.461435,1.32,13
13674,7.01,5.97,7.09,5.928002,55.22,0.5359533,5.7,14
5397,7.0,6.04,6.99,1.6512,63.86,0.3676547,1.72,6
44,6.7,5.96,6.65,0.1701999,65.48,0.5275897,0.23,1
164,7.02,5.97,7.1,4.830001,55.76,0.5951214,4.6,19
7394,6.78,6.03,6.83,4.095,32.54,0.5993655,5.46,14
91,6.71,5.99,6.76,3.880801,28.76,0.4047919,5.39,20
91,6.8,6.04,6.71,1.991201,36.86,0.452968,2.62,17
7432,7.12,5.96,7.11,9.279999,45.86,0.3841299,8.0,7
44,6.75,6.02,6.75,1.3213,42.44,0.5178903,1.81,13
3875,7.04,6.04,7.0,4.65,59.36,0.5763214,4.65,23
7329,6.61,5.89,6.67,0.1368001,68.72,0.57469,0.19,10
7393,6.63,6.13,6.72,2.54,35.96,0.6067138,5.08,22
13674,7.09,6.05,7.01,0.8216,77.36,0.5649903,0.79,5
78,6.89,5.94,7.03,1.007,75.38,0.5587868,1.06,19
7106,7.2,6.06,7.27,15.2304,39.2,0.4192097,13.36,20
183,6.77,6.05,6.7,0.4103999,49.64,0.3818142,0.57,5
78,7.13,6.05,7.0,8.2188,51.26,0.5067579,7.61,29
5397,6.67,5.94,6.79,1.8396,42.98,0.5883077,2.52,16
7389,7.17,6.11,7.02,6.095,52.7,0.503262,5.75,29
7341,7.01,6.03,7.07,3.381,60.62,0.4624605,3.45,19
15000,7.04,5.93,7.11,3.1635,61.16,0.5906015,2.85,17
5404,7.0,6.04,7.03,0.6144,76.1,0.446278,0.64,5
5397,6.76,5.97,6.72,0.0395,72.86,0.3295514,0.05,11
7374,6.75,5.96,6.71,2.2278,41.0,0.6305026,2.82,24
15000,7.02,6.01,7.05,2.302799,64.94,0.6637122,2.28,15
7403,6.72,5.96,6.83,4.932398,32.9,0.5478966,6.49,12
2812,7.23,5.93,7.31,29.40601,33.26,0.4993504,22.62,30
5349,6.81,6.0,6.7,0.0324,79.52,0.3863715,0.04,2
131,6.79,6.01,6.63,0.4055998,54.86,0.4569423,0.52,12
2700,7.13,5.96,7.09,20.1825,39.92,0.5567822,17.25,22
5404,7.08,5.95,7.1,5.706501,56.84,0.5857958,5.05,2
2290,6.74,6.06,6.72,3.801199,33.62,0.5869231,5.59,1
150,6.98,6.03,6.99,1.197,70.16,0.4159195,1.26,21
2261,6.64,5.92,6.66,0.8207998,51.08,0.5203493,1.14,6
7330,6.83,6.0,6.82,0.0581,69.26,0.3671207,0.07,21
7370,6.69,6.06,6.75,0.0819,71.42,0.5619908,0.13,4
2704,7.0,5.92,6.98,3.2724,63.32,0.5361549,3.03,23
3875,7.0,5.99,7.0,1.212,71.42,0.4565323,1.2,5
5371,6.98,5.95,6.97,3.399001,63.14,0.5531642,3.3,19
13674,7.18,6.08,7.24,20.812,41.0,0.6125483,18.92,12
7396,7.06,6.0,7.09,6.836999,53.6,0.5926066,6.45,18
5099,6.57,6.12,6.7,0.1170001,64.04,0.6051569,0.26,19
183,7.24,6.01,7.28,22.76729,34.52,0.4976352,18.51,30
5404,6.99,5.87,7.12,5.286399,55.76,0.4455954,4.72,2
603,7.13,6.03,7.02,4.718999,59.0,0.533664,4.29,10
7187,6.76,6.04,6.72,0.3096001,60.8,0.5826868,0.43,20
4887,7.3,6.05,7.33,34.6625,32.36,0.5437149,27.73,6
7396,6.66,5.92,6.76,3.248599,37.58,0.5889864,4.39,2
154,7.22,5.96,7.25,26.0316,35.42,0.4588164,20.66,16
7106,7.01,5.99,7.01,2.060401,61.88,0.3713101,2.02,20
15000,7.09,6.08,7.09,4.545001,53.78,0.395821,4.5,17
2485,7.0,5.95,7.03,0.4200001,75.02,0.2924281,0.4,6
4887,7.02,5.96,7.08,4.9926,52.52,0.3648736,4.71,22
4887,7.35,6.04,7.23,31.0732,32.36,0.5496511,23.72,25
2306,7.28,6.08,7.15,20.24401,38.84,0.5193053,16.87,18
4896,6.74,6.02,6.77,1.116,47.3,0.4995722,1.55,30
13674,7.18,5.96,7.11,23.8388,38.3,0.5846426,19.54,14
5142,7.0,6.12,7.0,3.212001,62.24,0.5891381,3.65,24
7370,7.14,6.03,7.06,10.5117,46.04,0.5001405,9.47,29
13674,6.73,6.01,6.68,1.1016,44.96,0.5634077,1.53,2
5099,7.25,5.97,7.37,27.8528,33.62,0.4802118,21.76,4
7187,6.79,6.07,6.72,0.6767998,51.26,0.5911112,0.94,27
7403,6.65,5.93,6.79,0.7056003,52.16,0.5257562,0.98,19
7329,7.08,5.95,7.14,12.3622,45.32,0.5607287,10.94,5
7075,6.69,5.96,6.75,2.3433,40.28,0.5095146,3.21,15
4887,6.99,5.99,7.04,2.06,68.18,0.5315658,2.06,23
7106,6.83,5.99,6.81,0.7644002,47.84,0.5099332,0.91,31
7331,6.82,6.07,6.83,3.03,31.64,0.4890062,4.04,19
15000,7.06,5.98,6.97,4.374,59.9,0.4648787,4.05,5
7329,6.94,6.09,6.96,1.037,71.96,0.4965833,1.22,19
5397,7.06,6.06,6.95,1.73,69.08,0.6037873,1.73,8
5371,6.95,5.94,7.07,2.767399,63.86,0.4871887,2.74,6
5029,7.08,6.0,7.1,6.0588,52.88,0.4353457,5.61,14
7393,7.38,6.02,7.13,20.7264,31.64,0.4284962,15.24,30
7187,7.22,6.02,7.21,17.376,41.54,0.4561296,14.48,24
7369,7.22,6.01,7.28,18.25889,37.94,0.4168122,15.09,22
603,7.15,5.99,7.23,19.9752,41.54,0.5606675,17.22,27
15555,6.67,5.96,6.76,0.2556,60.26,0.5876386,0.36,25
15000,6.72,5.99,6.67,1.1534,44.96,0.5651174,1.58,9
